ACCESSION_NUMBER,NONDERIV_HOLDING_SK,SECURITY_TITLE,SECURITY_TITLE_FN,TRANS_FORM_TYPE,TRANS_FORM_TYPE_FN,SHRS_OWND_FOLWNG_TRANS,SHRS_OWND_FOLWNG_TRANS_FN,VALU_OWND_FOLWNG_TRANS,VALU_OWND_FOLWNG_TRANS_FN,DIRECT_INDIRECT_OWNERSHIP,DIRECT_INDIRECT_OWNERSHIP_FN,NATURE_OF_OWNERSHIP,NATURE_OF_OWNERSHIP_FN
0001733998-25-000038,2606830,Common Stock,,,,19910.39,,,,I,,See Footnote,F4
0001840502-25-000022,2798994,Ordinary Shares,,,,187759.0,F3,,,D,,,
0001406666-25-000009,2705848,Common Stock,,,,3748381.0,,,,D,,,
0001406666-25-000009,2705847,Common Stock,,,,13782.0,,,,I,,See Footnote,F3
0001733998-25-000036,2582149,Common Stock,,,,15466.41,,,,I,,See Footnote,F3
0001493152-25-008722,2410742,"Common Stock, par value $0.0001 per share",,,,13953558.0,F1,,,D,,,
0001733998-25-000034,2558647,Common Stock,,,,40.04,,,,I,,See Footnote,F3
0001733998-25-000034,2558648,Common Stock,,,,1469.63,,,,I,,See Footnote,F4
0001415889-25-006023,2460761,"Class A common stock, par value $0.01 per share",,,,826376.0,,,,D,,,
0001415889-25-006023,2460760,"Class A common stock, par value $0.01 per share",,,,58571444.0,,,,I,,See Footnotes,"F3, F2"
0001733998-25-000028,2805196,Common Stock,,,,347.66,,,,I,,See Footnote,F5
0001733998-25-000026,2472646,Common Stock,,,,230.39,,,,I,,See Footnote,F6
0001733998-25-000024,2639824,Common Stock,,,,10256.08,,,,I,,See Footnote,F3
0000950170-25-030124,2306937,Common Shares,,,,285338.0,,,,I,,By Fluxman Family Holdings LLC,
0001127602-25-007297,2416860,"Ordinary Shares, nominal value $0.000304635 per share",,,,534.0,,,,I,,"Dane Adam Gebauer Management Trust UA Feb 18, 2012",
0001127602-25-007297,2416861,"Ordinary Shares, nominal value $0.000304635 per share",,,,534.0,,,,I,,"Jeffrey Austin Gebauer Management Trust UA Feb 18, 2012",
0001474506-25-000047,2724625,Class A Ordinary Shares without par value,,,,1242125.0,F1,,,I,F1,By Mehana Capital LLC,
0001674335-25-000059,2700979,Common Stock,,,,66870.0,,,,D,,,
0001379041-25-000052,2319798,"Common Stock, par value $0.01",,,,4400.0,,,,D,,,
0001628280-25-009109,2739038,Ordinary Shares,,,,2815621.0,,,,D,,,
0000875320-25-000133,2490155,Common Stock,,,,882.0,,,,I,,401(k),
0001104659-25-019203,2429581,Series B Preferred Stock,,,,8150.0,,,,D,,,
0001104659-25-019203,2429580,Common Stock,,,,189715.0,,,,D,,,
0001104659-25-019202,2566221,Common Stock,,,,4046456.0,,,,D,,,
0001104659-25-019202,2566220,Common Stock,,,,3999911.0,F1,,,I,,By Data Vault Holdings Inc.,
0001104659-25-019197,2665552,Common Stock,,,,533.0,,,,I,,,
0001104659-25-019197,2665551,Common Stock,,,,289999.0,,,,D,,By spouse's IRA,
0001127602-25-007286,2745901,Common Stock,,,,1106.0,,,,I,,Unvested,
0001104659-25-019193,2762501,Common Stock,,,,267.0,,,,I,,"By MJB Investments, LP",
0001104659-25-019193,2762500,Common Stock,,,,14152.0,,,,D,,By Spouse,
0001104659-25-019193,2762502,Series E Redeemable Preferred Stock,,,,44444.0,,,,I,,,
0001562180-25-001814,2796914,Common Stock,,,,50257.0,,,,D,,,
0000876437-25-000045,2326444,Common Stock,,,,384844.0,,,,I,,By a family trust,
0001022079-25-000074,2335931,Common Stock,,,,5641.0,F3,,,I,,401(k)/SDCP,
0000876437-25-000043,2474013,Common Stock,,,,86896.0,,,,I,,By an individual trust,
0001062993-25-003929,2817554,Common units representing limited partner interests,,,,564984.0,,,,I,,By Larea Holdings LLC,
0001062993-25-003929,2817553,Common units representing limited partner interests,,,,570408.0,,,,I,,By family trusts,
0001062993-25-003929,2817555,Common units representing limited partner interests,,,,1831957.0,,,,I,,By Alfred A. Slifka 1990 Trust Under Article II-A,
0001022079-25-000072,2441365,Common Stock,,,,1591.0,F2,,,I,,401(k),
0001022079-25-000072,2441364,Common Stock,,,,358.0,,,,I,,By Trust,
0001062993-25-003927,2479594,Common Stock,,,,208410.0,,,,I,,by Alberini Family LLC,F3
0001062993-25-003927,2479595,Common Stock,,,,1159154.0,F2,,,I,,by Family Trust,F4
0000950170-25-030093,2339644,Class A Common Stock,,,,8681.0,,,,I,,By Trust,
0001022079-25-000071,2520903,Common Stock,,,,4428.0,F3,,,I,,401(k)/SDCP,
0001289419-25-000043,2489783,Common Stock,,,,150000.0,,,,I,,By Trust,F7
0001289419-25-000043,2489782,Common Stock,,,,4836106.0,,,,I,,By Trust,F6
0001022079-25-000070,2633701,Common Stock,,,,694.0,F2,,,I,,401(k),
0001127602-25-007281,2530196,Common Stock,,,,5269.5,,,,I,,By ESOP,
0001408100-25-000090,2575418,Common Stock,,,,8443.0,,,,I,,By John & Sons Retirement Trust,
0001408100-25-000090,2575419,Common Stock,,,,90851.0,,,,I,,By wife,
0001408100-25-000090,2575417,Common Stock,,,,7849517.0,,,,I,,By William J. McMorrow Revocable Trust,
0001507079-25-000057,2710393,"Class A common stock, par value $0.001 per share",,,,642.0,,,,I,,By daughter,
0001507079-25-000057,2710394,"Class A common stock, par value $0.001",,,,22302.0,,,,I,,By The Lang Family 2022 Gift Trust U/A/D 09/15/2022,
0001507079-25-000057,2710395,"Class A common stock, par value $0.001",,,,642.0,,,,I,,By daughter,
0000875320-25-000124,2468496,Common Stock,,,,140.0,,,,I,,401(k),
0001507079-25-000055,2377137,"Class A common stock, par value $0.001",,,,33938.0,,,,I,,"By the Taylor Grantor Retained Annuity Trust, of which Mr. Taylor is the trustee.",
0001507079-25-000055,2377136,"Class A common stock, par value $0.001",,,,965.0,,,,I,,By son,
0000950170-25-030076,2702244,Common Stock,,,,371292.0,,,,I,,See Footnote,F1
0000950170-25-030076,2702245,Common Stock,,,,193759.0,,,,I,,See Footnote,F2
0000950170-25-030075,2359793,Common Stock,,,,948.55,,,,I,,By ESOP,
0000950170-25-030074,2747739,Common Stock,,,,90626.0,,,,D,,,
0000950170-25-030073,2532176,Common Stock,,,,948.55,,,,I,,By ESOP,
0000950170-25-030071,2610455,Common Stock,,,,5793.12,,,,I,,By ESOP,
0000950170-25-030068,2744329,Common Stock,,,,4723.99,,,,I,,By ESOP,
0001628280-25-009074,2527177,Class A Common Stock,,,,481927.0,F1,,,D,,,
0000019745-25-000020,2562276,Common Stock,,,,200.0,F3,,,I,,401k Plan,
0001628280-25-009065,2379223,Class A Common Stock,,,,306818.0,F1,,,D,,,
0001770553-25-000010,2508649,Common Stock,,,,28500.0,,,,I,,By IRA,
0001415889-25-006012,2307927,Common stock,,,,133377.0,F1,,,I,,"Indirectly through a partnership, as trustee for children, and a GRAT.",
0001127602-25-007262,2684063,Common Stock,,,,0.9,,,,I,,By 401(k) Trust,F2
0001127602-25-007262,2684062,Common Stock,,,,540.65,,,,I,,By Spouse,
0001415889-25-006010,2338030,Common stock,,,,15.0,,,,I,,Indirectly in the Company's 401k plan.,
0001326160-25-000096,2688377,Common Stock,,,,448.0,,,,I,,401(k),F2
0000950170-25-030041,2474372,Common Stock,,,,1065766.0,,,,I,,See Footnote,F3
0000950170-25-030041,2474374,Common Stock,,,,97058.0,,,,I,,See Footnote,F5
0000950170-25-030041,2474373,Common Stock,,,,97058.0,,,,I,,See Footnote,F4
0001628280-25-009055,2335204,Common Stock,,,,467.8,,,,I,,By 401(k) Plan,
0001326160-25-000094,2351539,Common Stock,,,,121400.0,,,,I,,By Family Trust,
0001326160-25-000094,2351537,Common Stock,,,,810.0,,,,I,,By Spouse,
0001326160-25-000094,2351536,Common Stock,,,,2864.0,,,,I,,By 401(k),F2
0001326160-25-000094,2351538,Common Stock,,,,52966.0,,,,I,,By Irrevocable Trust,
0001326160-25-000093,2485584,Common Stock,,,,716.0,,,,I,,401(k),F2
0001127602-25-007253,2597740,"Common Shares, $5.00 par value",,,,811.0,F2,,,I,,By 401k Plan Trustee,
0001326160-25-000092,2351934,Common Stock,,,,2508.0,,,,I,,By 401(k),F2
0001415889-25-006008,2359911,Common stock,,,,1707.0,,,,I,,Indirectly in the Company's 401k plan.,
0001127602-25-007252,2363491,Common Stock,,,,4116.0,,,,I,,"By Valhalla, LLC",
0001127602-25-007252,2363492,Common Stock,,,,151933.0,,,,I,,By Trust,F3
0001326160-25-000091,2344703,Common Stock,,,,5358.0,,,,I,,401(k),F2
0001326160-25-000089,2452692,Common Stock,,,,3564.0,,,,I,,By 401(k),F4
0000019745-25-000019,2570400,Common Stock,,,,492.0,F3,,,I,,401k Plan,
0001326160-25-000088,2503719,Common Stock,,,,5267.0,,,,I,,By 401(k),F2
0001326160-25-000087,2318456,Common Stock,,,,363.0,,,,I,,By 401(k),F2
0001326160-25-000085,2485475,Common Stock,,,,2434.0,,,,I,,By 401(k),F2
0001415889-25-006003,2690891,Common stock,,,,101.0,,,,I,,Indirectly in the Company's 401k plan.,
0001415889-25-006001,2335637,Common Stock,,,,39319.0,,,,I,,By Family Trust,
0001415889-25-006001,2335638,Common Stock,,,,5467.72,F3,,,I,,by Edison 401(k) Savings Plan,
0000907471-25-000024,2609118,Common Stock,,,,10153.0,,,,I,,KS Trust,
0000950170-25-030026,2648642,Common Stock,,,,4770.76,,,,I,,by 401(k),
0000354950-25-000050,2554889,$.05 Common Stock,,,,60.0,,,,I,,By Spouse,
0000950170-25-030025,2796502,Common Stock,,,,4563.8,,,,I,,by 401(k),
0000915389-25-000055,2606359,Common Stock,,,,3076.0,,,,I,,By ESOP,
0001628280-25-009041,2756330,Common Stock (SUA),,,,5881.27,,,,D,,,
0000950170-25-030021,2774894,"Common Stock, $0.01 par value",,,,385.0,,,,D,,,
0000913760-25-000033,2310738,Common Stock,,,,2000.0,,,,I,,By Spouse,
0001104659-25-019158,2748569,"Special Voting Preferred Stock, par value $0.01 per share",,,,702335.0,F3,,,I,,By The KFT 2018 NY Trust,
0001104659-25-019158,2748570,"Special Voting Preferred Stock, par value $0.01 per share",,,,3000000.0,F3,,,I,,By The KFT DT LLC,
0001127602-25-007234,2690664,Class A Common Stock,,,,80000.0,,,,I,,See Footnote,F2
0001104659-25-019156,2618965,"Special Voting Preferred Stock, par value $0.01 per share",,,,80161.0,,,,D,,,
0001127602-25-007230,2796311,Common Stock,,,,15370.0,,,,I,,Revocable Trust,
0001213900-25-018771,2464686,"Common Stock, $0.0001 par value",,,,232696.0,F1,,,D,,,
0001437749-25-005717,2528453,Common Stock,,,,32996.0,,,,I,,By 401(k) Plan,
0000354950-25-000045,2653924,$.05 Common Stock,,,,12465.0,,,,I,,by Charitable Remainder Trust,
0001437749-25-005716,2343627,Common Stock,,,,21916.0,,,,I,,By 401(k) Plan,
0000019745-25-000018,2636131,Common Stock,,,,179.0,F4,,,I,,401k Plan,
0001437749-25-005714,2424566,Common Stock,,,,15670.0,,,,I,,By 401(k) Plan,
0001015328-25-000088,2633777,Common Stock,,,,3711.0,,,,I,,by 401(k) Plan,
0001015328-25-000085,2524576,Common Stock,,,,2.0,,,,I,,by ESPP,
0001437749-25-005712,2689798,Common Stock,,,,20235.0,,,,I,,By 401(k) Plan,
0001015328-25-000084,2411823,Common Stock,,,,9156.0,,,,I,,By ESPP,
0001693709-25-000005,2554080,"Common Stock, par value $0.01 per share",,,,16171.0,,,,I,,See footnote,F2
0001015328-25-000083,2777626,Common Stock,,,,25987.0,,,,I,,by Spouse,
0001015328-25-000083,2777625,Common Stock,,,,8244.0,,,,I,,by 401(k) Plan,
0001015328-25-000083,2777628,Depositary Shares of Series E Preferred Stock,,,,4138.0,,,,I,,,
0001015328-25-000083,2777627,Depositary Shares of Series E Preferred Stock,,,,2516.0,,,,D,,by Spouse,
0001562180-25-001798,2426729,Class A Ordinary Shares,,,,4177.35,,,,I,,By Spouse,
0001839882-25-012393,2700497,Common,,,,4487.91,,,,D,,,
0001104659-25-019138,2327819,Class A Common Stock,,,,1151818.0,,,,I,,"By CSL Tech Holdings, LLC",F1
0001493152-25-008695,2343612,"Common Stock, par value $0.001 per share",,,,23371.0,,,,D,,,
0000950170-25-029987,2697516,Class A Common Stock,,,,100.0,,,,I,,By son,
0000950170-25-029987,2697517,Class A Common Stock,,,,393268.0,,,,I,,"By Cogo Fund 2020, LLC",F7
0001373604-25-000041,2519704,Common Stock,,,,104800.0,,,,D,,,
0001628280-25-009009,2489832,Common Stock,,,,57495.0,,,,I,,By Spouse,
0001628280-25-009009,2489833,Common Stock,,,,682710.0,,,,I,,By LLC,
0001437749-25-005703,2760684,Common Stock,,,,4416.0,F1,,,I,,Horizon Kinetics Hard Assets II LLC,
0001437749-25-005703,2760689,Common Stock,,,,24024.0,F1,,,I,,FRMO Corp,
0001437749-25-005703,2760688,Common Stock,,,,5490.0,F1,,,I,,FROMEX Equity Corp,
0001437749-25-005703,2760685,Common Stock,,,,7452.0,F1,,,I,,CDK Partners LP,
0001437749-25-005703,2760686,Common Stock,,,,16647.0,F1,,,I,,CDK Fund Ltd,
0001437749-25-005703,2760687,Common Stock,,,,180.0,F1,,,I,,Spouse,
0000019745-25-000017,2518958,Common Stock,,,,542.0,F4,,,I,,401k Plan,
0000019745-25-000016,2555666,Common Stock,,,,506.0,F4,,,I,,401k Plan,
0001825266-25-000002,2504774,Common Stock,,,,250.0,,,,I,,Custodian for Julia Bell,
0001825266-25-000002,2504773,Common Stock,,,,100.0,,,,I,,Custodian for Jessica Bell,
0000950170-25-029950,2305489,Common Stock,,,,5000.0,,,,I,,By Spouse,
0000950170-25-029950,2305488,Common Stock,,,,20292.0,,,,I,,By 401K,
0000950170-25-029950,2305487,Common Stock,,,,9690.0,,,,I,,By ESOP,
0001493152-25-008680,2403480,"Common Stock, par value $0.0001",,,,44720.0,,,,D,,,
0000019745-25-000015,2324070,Common Stock,,,,13906.0,F4,,,I,,401k Plan,
0001225208-25-002617,2768114,Common Stock,,,,655.0,F2,,,I,,ESOP,
0000950170-25-029933,2431958,Common Stock,,,,433.0,,,,I,,by 401(k) plan,
0000950170-25-029930,2448557,Common Stock,,,,1321.0,,,,I,,401k Plan,
0000950170-25-029916,2383198,Common Stock,,,,6232.0,,,,I,,by 401(k) plan,
0001562180-25-001775,2702635,$2.50 par value Common Stock,,,,28000.0,,,,I,,By 401(k),
0001562180-25-001775,2702637,$2.50 par value Common Stock,,,,1393.82,F5,,,I,,By Spouse,
0001562180-25-001775,2702636,$2.50 par value Common Stock,,,,20907.28,F4,,,I,,By Children,
0000950170-25-029909,2693621,Common Stock,,,,4020.0,,,,I,,through 401(k) plan,
0001562180-25-001773,2728634,Common Stock,,,,5439.0,,,,I,,401(k),
0001562180-25-001773,2728635,Common Stock,,,,19499.0,,,,I,,Spouse,
0001562180-25-001773,2728636,"Preferred Stock, Series A",,,,8000.0,,,,D,,,
0001062993-25-003898,2751456,Common Stock,,,,7519.0,,,,I,,By: USP Trust,
0000950170-25-029902,2693907,Common Stock,,,,6025.0,,,,I,,Through 401(k) plan,
0000950170-25-029899,2632771,Common Stock,,,,35087.0,F1,,,I,,Allyn Family Foundation,
0000950170-25-029899,2632770,Common Stock,,,,6124.0,,,,I,,"Allyn Family Capital Fund, LLC",
0000950170-25-029897,2520548,Common Stock,,,,11505.0,,,,I,,by 401(k) plan,
0000950170-25-029897,2520549,Common Stock,,,,53862.0,,,,I,,By Spouse,F2
0000950170-25-029897,2520550,Common Stock,,,,34293.0,,,,I,,Through investment entity,F3
0000950170-25-029890,2497707,Common Stock,,,,2565.0,,,,I,,by spouse,F2
0000950170-25-029890,2497706,Common Stock,,,,19079.0,,,,I,,401k plan,
0001437749-25-005685,2387643,Common Stock,,,,4137.0,,,,I,,By Director Retirement Agreement Trust,
0001437749-25-005682,2527260,Common Stock,,,,5319.0,,,,I,,By Director Retirement Agreement Trust,
0001127602-25-007188,2359752,Common Stock,,,,242600.0,,,,D,,Folco Development Corp.,
0001127602-25-007188,2359755,Common Stock,,,,2849803.0,,,,I,,,
0001127602-25-007188,2359754,Common Stock,,,,236011.0,,,,I,,Foley Family Enterprises LLC,
0001127602-25-007188,2359753,Common Stock,,,,748299.0,,,,I,,Foley Family Charitable Foundation,
0001437749-25-005671,2770796,Common,,,,5798.0,,,,I,,By 401(k)Plan,
0001437749-25-005667,2719311,Common,,,,770.0,,,,I,,By 401(k) Plan,
0000764180-25-000025,2644338,Common Stock,,,,1747.0,,,,I,,DPS,F3
0000764180-25-000024,2369077,Common Stock,,,,8089.0,,,,I,,By wife,
0000764180-25-000024,2369076,Common Stock,,,,9079.0,,,,I,,DPS,F3
0000764180-25-000023,2810255,Common Stock,,,,950.0,,,,I,,DPS,F3
0000764180-25-000022,2557667,Common Stock,,,,5370.0,,,,I,,DPS,F3
0000764180-25-000021,2527653,Common Stock,,,,4980.0,,,,I,,DPS,F3
0001437749-25-005660,2391222,Common,,,,360.0,,,,I,,By 401(k) Plan,
0000764180-25-000020,2330458,Common Stock,,,,50779.0,,,,I,,DPS,F3
0000950170-25-029847,2573362,Common Stock,,,,6168.0,,,,I,,By LLC,
0000950170-25-029847,2573361,Common Stock,,,,3033.0,,,,I,,By Revocable Trust,
0001062993-25-003887,2520610,Class A Common Stock,,,,6811.0,,,,D,,,
0001493152-25-008655,2742029,Common Stock,,,,200.0,,,,D,,,
0001437749-25-005645,2404465,Common Stock,,,,3060.0,,,,I,,,
0001437749-25-005645,2404464,Common Stock,,,,2175.0,,,,D,,IRA,
0000104918-25-000041,2357722,Estimated Shares held in 401(k),,,,6.62,,,,I,,Shares held in 401(k) Plan,
0000104918-25-000041,2357723,Shares Held in Executive Deferral Plan,,,,3688.86,,,,I,,Shares Held by Trustee,
0000950170-25-029764,2552360,Class C Google Stock Units,F4,,,1632.0,,,,D,,,
0000950170-25-029764,2552359,Class C Google Stock Units,F3,,,1664.0,,,,D,,,
0000950170-25-029764,2552358,Class C Google Stock Units,F2,,,1044.0,,,,D,,,
0000950170-25-029764,2552357,Class C Google Stock Units,F1,,,241.0,,,,D,,,
0001225208-25-002612,2627611,Common Stock,,,,664.0,,,,I,,By Rule 16b-3 Plan,
0001585459-25-000002,2516935,COMMON STOCK,,,,17785.0,,,,D,,,
0001214659-25-003600,2539074,Common Stock,,,,8373.0,,,,I,,By P/S Plan,
0001214659-25-003600,2539075,Common Stock,,,,3308.0,,,,I,,By LLC,
0001214659-25-003600,2539076,Common Stock,,,,324531.0,,,,D,,,
0001127602-25-007170,2369501,"Common Stock, $.25 Par Value",,,,6619.0,F2,,,I,,By 401(k) Plan,
0001127602-25-007169,2418809,Common Stock,,,,274791.0,,,,D,,,
0000950170-25-029660,2436096,Common Stock,,,,9690.0,,,,I,,By ESOP,
0000950170-25-029660,2436097,Common Stock,,,,20292.0,,,,I,,By 401K,
0000950170-25-029660,2436098,Common Stock,,,,5000.0,,,,I,,By Spouse,
0001437749-25-005624,2706163,Common Stock,,,,6279.0,F1,,,D,,,
0001829126-25-001317,2514991,Common Stock,,,,194628820.0,F1,,,D,,,
0001829126-25-001316,2478029,No Securities Beneficially Owned,,,,0.0,,,,D,,,
0001829126-25-001314,2368490,No Securities Beneficially Owned,,,,0.0,,,,D,,,
0001225208-25-002610,2525545,Common Stock,,,,3127.0,,,,I,,,
0001225208-25-002610,2525544,Common Stock,,,,17000.0,,,,I,,Robert N. Duelks 2007 Revocable Trust,
0001225208-25-002610,2525543,Common Stock,,,,26510.0,,,,D,,Mary E. Duelks 2007 Revocable Trust,
0001062993-25-003872,2781559,Common Stock,,,,5790.0,F2,,,I,,By the Guzzi Family Irrevocable Trust,
0000906465-25-000020,2450625,Common Stock,,,,5050.0,,,,I,,,
0000906465-25-000020,2450624,Common Stock,,,,428.0,,,,D,,by Managed Account,
0000950170-25-029570,2796477,Common Stock (Company Stock Plan),,,,3367.0,F3,,,D,,,
0000950170-25-029570,2796476,Common Stock (401-K Plan),,,,2102.0,,,,I,,By 401-K Trust,
0000950170-25-029570,2796478,Common Stock (Dividend Reinvestment Plan),,,,81.0,,,,D,,,
0001415889-25-005957,2700936,Class A Common Stock,,,,9461.0,,,,I,,By 401(k) Plan,
0000950170-25-029566,2499313,Common Stock (Company Stock Plan),,,,1914.0,F3,,,D,,,
0000950170-25-029563,2391465,Common Stock (Dividend Reinvestment Plan),,,,949.0,,,,D,,,
0000950170-25-029563,2391463,Common Stock (401-K Plan),,,,362.0,,,,I,,By 401-K Trust,
0000950170-25-029563,2391464,Common Stock (Company Stock Plan),,,,2545.0,F3,,,D,,,
0001062993-25-003866,2557497,Common Shares,,,,120.0,,,,I,,,
0001062993-25-003866,2557496,Common Shares,,,,18809.0,,,,D,,by 401(k),
0001062993-25-003865,2741362,Common Shares,,,,830.0,,,,D,,by 401(k),
0001062993-25-003865,2741363,Common Shares,,,,6.0,,,,I,,,
0000950170-25-029561,2438633,Common Stock (401-K Plan),,,,6193.0,,,,I,,By 401-K Trust,
0000950170-25-029561,2438634,Common Stock (Company Stock Plan),,,,2351.0,F3,,,D,,,
0000950170-25-029561,2438635,Common Stock (Dividend Reinvestment Plan),,,,193.0,,,,D,,,
0000950170-25-029557,2743588,Common Stock (Dividend Reinvestment Plan),,,,172.0,,,,D,,,
0000950170-25-029557,2743586,Common Stock (401-K Plan),,,,137.0,,,,I,,By 401-K Trust,
0000950170-25-029557,2743587,Common Stock (Company Stock Plan),,,,2479.0,F3,,,D,,,
0000950170-25-029553,2719735,Common Stock (Company Stock Plan),,,,1503.0,F3,,,D,,,
0000950170-25-029553,2719734,Common Stock (401-K Plan),,,,3724.0,,,,I,,By 401-K Trust,
0000950170-25-029547,2698742,Common Stock (Company Stock Plan),,,,212.0,F3,,,D,,,
0001062993-25-003860,2683030,Common Shares,,,,4.0,,,,I,,By 401(k),
0001062993-25-003860,2683029,Common Shares,,,,17305.0,,,,D,,by wife and dependent children,
0001062993-25-003860,2683031,Common Shares,,,,580.0,,,,I,,,
0001062993-25-003859,2407202,Common Shares,,,,2225.0,,,,D,,by 401(k),
0001062993-25-003859,2407203,Common Shares,,,,18.0,,,,I,,,
0001654954-25-002092,2308128,Community Bancorp. Common Stock,F1,,,11018.64,,,,D,,,
0001493152-25-008624,2518978,"Common Stock, par value $0.0001",,,,67080.0,,,,D,,,
0001493152-25-008621,2349562,"Common Stock, par value $0.0001",,,,44720.0,,,,D,,,
0001628280-25-008883,2717885,Common Stock,,,,407.05,,,,I,,By 401(k) Plan,
0001628280-25-008881,2540183,Common Stock,,,,348.8,,,,I,,By 401(k) Plan,
0001628280-25-008879,2793964,Common Stock,,,,27.57,,,,I,,By 401(k) Plan,
0001628280-25-008876,2354156,Common Stock,,,,435.31,,,,I,,By 401(k) Plan,
0001857154-25-000015,2577960,Common Stock,F1,,,80581.0,,,,D,F2,,
0001493152-25-008601,2394945,Common Stock,F1,,,27139519.0,,,,I,,See footnote,F2
0001628280-25-008849,2462572,Common Stock,,,,812.79,,,,I,,Held in a 401k plan,
0001628280-25-008849,2462571,Common Stock,,,,8622.0,,,,I,,Held in a Trust,
0000950170-25-029448,2740031,Common Stock,,,,22413892.0,,,,I,,See Footnote,F1
0001628280-25-008848,2358555,Common Stock,,,,927.61,,,,I,,Held in 401(k) shares,
0001315098-25-000065,2480796,Class A Common Stock,,,,96534.0,,,,I,,See Footnote,F8
0001315098-25-000065,2480795,Class A Common Stock,,,,846519.0,,,,I,,See Footnote,F7
0001214659-25-003589,2760173,Common Stock,,,,72503.0,,,,I,,By Reporting Person's 2023-B LLC,
