ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000950170-25-114559	3313869	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			5084.0				0.0	F2	D			F1		F1	Class A Common Stock		5084.0				35268.0				I		Accel-KKR Growth Capital Partners II Strategic Fund, LP	F5, F4, F3
0000950170-25-114559	3313868	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			151676.0				0.0	F2	D			F1		F1	Class A Common Stock		151676.0				1052363.0				I		Accel-KKR Growth Capital Partners III, LP	F5, F4, F3
0000950170-25-114559	3313866	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			3602968.0				0.0	F2	D			F1		F1	Class A Common Stock		3602968.0				24998253.0				I		Accel-KKR Capital Partners CV III, LP	F5, F4, F3
0000950170-25-114559	3313867	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			180352.0				0.0	F2	D			F1		F1	Class A Common Stock		180352.0				1363758.0				I		Accel-KKR Members Fund, LLC	F5, F4, F3
0000950170-25-114558	3313705	Class B Common Stock			F1	10-SEP-2025				5	J	false	F2			146551.0				0.0	F2	A			F1		F1	Class A Common Stock		146551.0				1879698.0				I		See footnote	F3
0000950170-25-114557	3313424	Class B Common Stock			F1	10-SEP-2025				5	J	false	F2			13308.0				0.0		A			F1		F1	Class A Common Stock		13308.0				174985.0				D			
0001415889-25-024381	3313925	Employee Stock Option (Right to Buy)		89.63		11-SEP-2025				4	M	0				12387.0				0.0		D			F4	19-FEB-2030		Common Stock		12387.0				0.0				D			
0000950170-25-114556	3313620	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			3602968.0				0.0	F2	D			F1		F1	Class A Common Stock		3602968.0				24998253.0				I		Accel-KKR Capital Partners CV III, LP	F4, F3
0000950170-25-114556	3313621	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			180352.0				0.0	F2	D			F1		F1	Class A Common Stock		180352.0				1363758.0				I		Accel-KKR Members Fund, LLC	F4, F3
0000950170-25-114556	3313622	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			151676.0				0.0	F2	D			F1		F1	Class A Common Stock		151676.0				1052363.0				I		Accel-KKR Growth Capital Partners III, LP	F4, F3
0000950170-25-114556	3313623	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			5084.0				0.0	F2	D			F1		F1	Class A Common Stock		5084.0				35268.0				I		Accel-KKR Growth Capital Partners II Strategic Fund, LP	F4, F3
0000950170-25-114556	3313624	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			59920.0				0.0	F2	D			F1		F1	Class A Common Stock		59920.0				415745.0				I		Accel-KKR Growth Capital Partners II, LP	F4, F3
0000950170-25-114555	3313507	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			3602968.0				0.0	F2	D			F1		F1	Class A Common Stock		3602968.0				24998253.0				I		Accel-KKR Capital Partners CV III, LP	F4, F3
0000950170-25-114555	3313508	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			180352.0				0.0	F2	D			F1		F1	Class A Common Stock		180352.0				1363758.0				I		Accel-KKR Members Fund, LLC	F4, F3
0000950170-25-114555	3313511	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			59920.0				0.0	F2	D			F1		F1	Class A Common Stock		59920.0				415745.0				I		Accel-KKR Growth Capital Partners II, LP	F4, F3
0000950170-25-114555	3313510	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			5084.0				0.0	F2	D			F1		F1	Class A Common Stock		5084.0				35268.0				I		Accel-KKR Growth Capital Partners II Strategic Fund, LP	F4, F3
0000950170-25-114555	3313509	Class B Common Stock			F1	10-SEP-2025				4	J	false	F2			151676.0				0.0	F2	D			F1		F1	Class A Common Stock		151676.0				1052363.0				I		Accel-KKR Growth Capital Partners III, LP	F4, F3
0001239690-25-000008	3313671	Stock Option		2.44		11-SEP-2025				4	M	0				100000.0				0.0		D			F1	15-SEP-2025		Common Stock		100000.0				0.0				D			
0001601830-25-000145	3313894	Class B Common Stock		0.0		10-SEP-2025				4	C	0	F2, F1			120000.0				0.0		D			F1		F1	Class A Common Stock		120000.0				5253034.0				D			
0001108524-25-000107	3313480	Non-qualified Stock Option (Right to Buy)		161.5		11-SEP-2025				4	M	0	F1			2250.0				0.0		D		22-MAR-2020	F8	22-MAR-2026		Common Stock		2250.0				81122.0				D			
0001137774-25-000151	3313440	Deferred Compensation Shares		0.0	F1	11-SEP-2025				4	A	0				118.0				106.99		A			F2		F2	Common Stock		118.0				9672.0				D			
0000950170-25-114542	3314012	Restricted Stock Units			F2	11-SEP-2025				4	M	false				5998.0				0.0		D			F4		F4	Common Stock		5998.0				17994.0				D			
0000002488-25-000151	3313685	Stock Option Grant		34.19		10-SEP-2025				4	M	0				8200.0				0.0		D			F8	09-AUG-2026		Common Stock		8200.0				24637.0				D			
0001201232-25-000009	3313574	Performance Options		71.22		10-SEP-2025				4	M	0				25000.0				0.0		D			F16	10-MAR-2026		Motorola Solutions, Inc. - Common Stock		25000.0				175000.0				D			
0001201232-25-000009	3313575	Performance Options		71.22		11-SEP-2025				4	M	0				25000.0				0.0		D			F16	10-MAR-2026		Motorola Solutions, Inc. - Common Stock		25000.0				150000.0				D			
0001562180-25-006192	3313904	Stock Option (Right to Buy)		4.52		10-SEP-2025				4	A	false				247963.0				0.0		A			F1	10-SEP-2035		Series 1 Common Stock		247963.0				247963.0				D			
0001963630-25-000005	3314077	Employee Stock Options - Right to Buy		139.49		11-SEP-2025				4	M	0				88.0				0.0		D			F2	07-MAR-2029		Motorola Solutions, Inc. - Common Stock		88.0				432.0				D			
0001963630-25-000005	3314078	Employee Stock Options - Right to Buy		179.21		11-SEP-2025				4	M	0				1612.0				0.0		D			F3	08-MAR-2031		Motorola Solutions, Inc. - Common Stock		1612.0				2305.0				D			
0001225208-25-007970	3314024	Stock Option		27.33		11-SEP-2025				4	M	0				10302.0				0.0		D		02-NOV-2024		02-NOV-2033		Common Stock		10302.0				0.0				D			
0001225208-25-007970	3314023	Stock Option		41.29		11-SEP-2025				4	M	0				6011.0				0.0		D		12-APR-2024		12-APR-2033		Common Stock		6011.0				0.0				D			
0001610717-25-000333	3313751	Stock Option (Right to Buy)		26.84		10-SEP-2025				4	M	0	F1			33300.0				0.0		D			F10	14-FEB-2027		Common Stock		33300.0				15000.0				D			
0001610717-25-000333	3313750	Stock Option (Right to Buy) (Common Stock)		17.0		10-SEP-2025				4	M	0	F1			17281.0				0.0		D		21-SEP-2021		21-SEP-2026		Common Stock		17281.0				0.0				D			
0001415889-25-024370	3313520	Stock Option (Right to Buy)		26.17		12-SEP-2025				4	M	0				4300.0				0.0		A			F1	20-MAY-2026		Common Stock		4300.0				0.0				D			
0001415889-25-024369	3313777	Employee Stock Option (right to buy)		0.7		10-SEP-2025				4	M	0				41150.0				0.0		D			F3	14-DEC-2033		Common Stock		41150.0				292855.0				D			
0001415889-25-024368	3313449	Restricted Stock Unit			F2	12-SEP-2025				4	M	0				7000.0					F2	D		12-SEP-2025			F4	Common Stock		7000.0				7000.0				D			
0001415889-25-024368	3313448	Restricted Stock Unit			F2	10-SEP-2025				4	A	0				7000.0					F2	A			F3		F4	Common Stock		7000.0				14000.0				D			
0001415889-25-024367	3314074	Restricted Stock Unit			F2	10-SEP-2025				4	A	0				7000.0					F2	A			F3		F4	Common Stock		7000.0				14000.0				D			
0001415889-25-024367	3314075	Restricted Stock Unit			F2	12-SEP-2025				4	M	0				7000.0					F2	D		12-SEP-2025			F4	Common Stock		7000.0				7000.0				D			
0001415889-25-024366	3313703	Restricted Stock Unit			F2	12-SEP-2025				4	M	0				7000.0					F2	D		12-SEP-2025			F4	Common Stock		7000.0				7000.0				D			
0001415889-25-024366	3313702	Restricted Stock Unit			F2	10-SEP-2025				4	A	0				7000.0					F2	A			F3		F4	Common Stock		7000.0				14000.0				D			
0001415889-25-024365	3314053	Restricted Stock Unit			F2	10-SEP-2025				4	A	0				7000.0					F2	A			F3		F4	Common Stock		7000.0				14000.0				D			
0001415889-25-024365	3314054	Restricted Stock Unit			F2	12-SEP-2025				4	M	0				7000.0					F2	D		12-SEP-2025			F4	Common Stock		7000.0				7000.0				D			
0001415889-25-024364	3313545	Restricted Stock Unit			F2	12-SEP-2025				4	M	0				7000.0					F2	D		12-SEP-2025			F4	Common Stock		7000.0				7000.0				D			
0001415889-25-024364	3313544	Restricted Stock Unit			F2	10-SEP-2025				4	A	0				7000.0					F2	A			F3		F4	Common Stock		7000.0				14000.0				D			
0001415889-25-024363	3314056	Restricted Stock Unit			F2	12-SEP-2025				4	M	0				7000.0					F2	D		12-SEP-2025			F4	Common Stock		7000.0				7000.0				D			
0001415889-25-024363	3314055	Restricted Stock Unit			F2	10-SEP-2025				4	A	0				7000.0					F2	A			F3		F4	Common Stock		7000.0				14000.0				D			
0001415889-25-024362	3313543	Restricted Stock Unit			F2	12-SEP-2025				4	M	0				7000.0					F2	D		12-SEP-2025			F4	Common Stock		7000.0				7000.0				D			
0001415889-25-024362	3313542	Restricted Stock Unit			F2	10-SEP-2025				4	A	0				7000.0					F2	A			F3		F4	Common Stock		7000.0				14000.0				D			
0001415889-25-024361	3313744	Restricted Stock Unit			F2	12-SEP-2025				4	M	0				7000.0					F2	D		12-SEP-2025			F4	Common Stock		7000.0				7000.0				D			
0001415889-25-024361	3313743	Restricted Stock Unit			F2	10-SEP-2025				4	A	0				7000.0					F2	A			F3		F4	Common Stock		7000.0				14000.0				D			
0001588503-25-000003	3314010	Stock Option (Right to Buy)		36.89		10-SEP-2025				4	M	0	F1			50362.0				0.0		D			F2	31-JUL-2027		Class A Common Stock		50362.0				0.0				D			
0001225208-25-007967	3313820	Stock Option (Right to Buy)		84.06		11-SEP-2025				4	A	0	F2			196047.0				0.0		A			F3	11-SEP-2033		Common Stock		196047.0				196047.0				D			
0001225208-25-007966	3313420	Stock Option (Right to Buy)		84.06		11-SEP-2025				4	A	0	F3			32949.0				0.0		A			F4	11-SEP-2033		Common Stock		32949.0				32949.0				D			
0001415889-25-024359	3314007	Employee Share Option (Right to Buy)		17.46		10-SEP-2025				4	M	0	F1			31338.0				0.0		D			F5	12-SEP-2028		Ordinary Shares		31338.0				240452.0				D			
0001415889-25-024359	3314008	Employee Share Option (Right to Buy)		17.46		11-SEP-2025				4	M	0	F1			19081.0				0.0		D			F5	12-SEP-2028		Ordinary Shares		19081.0				221371.0				D			
0001086222-25-000239	3313749	Restricted Stock  Units			F1	12-SEP-2025				4	M	0				322.0				0.0		D			F3		F3	Common Stock		322.0				1289.0				D			
0001225208-25-007965	3313668	Stock Option (Right to Buy)		84.06		11-SEP-2025				4	A	0	F2			57661.0				0.0		A			F3	11-SEP-2033		Common Stock		57661.0				57661.0				D			
0001225208-25-007964	3313765	Stock Option (Right to Buy)		84.06		11-SEP-2025				4	A	0	F3			31796.0				0.0		A			F4	11-SEP-2033		Common Stock		31796.0				31796.0				D			
0001225208-25-007963	3313528	Stock Option (Right to Buy) - LLYVK		45.33		12-SEP-2025				4	M	0				4430.0				0.0		D			F1	10-DEC-2027		Series C Liberty Live Common Stock		4430.0				0.0				D			
0001225208-25-007963	3313526	Stock Option (Right to Buy) - LLYVK		45.33		10-SEP-2025				4	M	0				4400.0				0.0		D			F1	10-DEC-2027		Series C Liberty Live Common Stock		4400.0				4430.0				D			
0001225208-25-007963	3313527	Stock Option (Right to Buy) - LLYVK		20.03		10-SEP-2025				4	M	0				621.0				0.0		D		10-DEC-2023		10-DEC-2027		Series C Liberty Live Common Stock		621.0				0.0				D			
0001225208-25-007962	3313851	Stock Option (Right to Buy)		84.06		11-SEP-2025				4	A	0	F2			23888.0				0.0		A			F3	11-SEP-2033		Common Stock		23888.0				23888.0				D			
0001225208-25-007961	3313609	Stock Option (Right to Buy)		84.06		11-SEP-2025				4	A	0	F2			28007.0				0.0		A			F3	11-SEP-2033		Common Stock		28007.0				28007.0				D			
0001225208-25-007960	3313996	Stock Option (Right to Buy)		84.06		11-SEP-2025				4	A	0	F2			7743.0				0.0		A			F3	11-SEP-2033		Common Stock		7743.0				7743.0				D			
0001225208-25-007959	3313484	Stock Option (Right to Buy)		84.06		11-SEP-2025				4	A	0	F2			24712.0				0.0		A			F3	11-SEP-2033		Common Stock		24712.0				24712.0				D			
0001697904-25-000007	3313651	7.00% Senior Subordinated Convertible Notes due 2031		0.98	F3	11-SEP-2025				4	S	0				1223.0		425.0		2550.0	F5	D			F3	31-DEC-2031		Common Stock		433.0	F4, F3			0.0		26300.0		D			
0001697904-25-000007	3313652	Series B Convertible Preferred Stock		40320000.0	F6	11-SEP-2025				4	S	0								4.0		D			F6		F7	Common Stock		0.0	F6							D			
0001225208-25-007958	3313423	Stock Option (Right to Buy)		84.06		11-SEP-2025				4	A	0	F2			31796.0				0.0		A			F3	11-SEP-2033		Common Stock		31796.0				31796.0				D			
0001641172-25-027192	3313813	8% Unsecured Convertible Promissory Note		2.86		11-SEP-2025				4	A	0						35000.0		0.0		A		11-SEP-2025		11-SEP-2026		Series D-1 Convertible Preferred Stock	F2, F1	12230.0						1290000.0		D			
0001599901-25-000184	3313485	Stock Option (Right to Buy)		14.22		11-SEP-2025				4	M	0	F1			20000.0				0.0		D			F3	20-JAN-2032		Common Stock		20000.0				76500.0				D			
0001213900-25-087212	3313862	Class B Ordinary Shares			F1	11-SEP-2025				4	J	0	F2			25000.0	F2				F2	D			F1		F1	Class A ordinary shares		25000.0				6785000.0	F3			D	F3		
0001836067-25-000004	3313588	Performance Share Unit		0.0		10-SEP-2025				4	A	0				1875.0				0.0		A			F2		F2	Common Stock		1875.0				1875.0				D			
0001062993-25-015594	3314013	Restricted Stock Units			F1	10-SEP-2025				4	M	0				1166.0				0.0		D			F2		F2	Common Stock		1166.0				2334.0				D			
0001539937-25-000016	3313645	Performance Share Units		0.0		10-SEP-2025				4	A	0				19320.0				0.0		A			F2		F2	Common Stock		19320.0				19320.0				D			
0001539937-25-000016	3313644	Performance Share Unit		0.0		10-SEP-2025				4	A	0				20000.0				0.0		A			F1		F1	Common Stock		20000.0				20000.0				D			
0001952159-25-000008	3314043	Employee Stock Option (right to buy)		51.67		11-SEP-2025				4	M	0				1614.0				0.0		D			F2	11-APR-2029		Common Stock, par value $0.01 per share		1614.0				0.0				D			
0001952159-25-000008	3314042	Employee Stock Option (right to buy)		57.74		11-SEP-2025				4	M	0				3727.0				0.0		D			F2	19-MAR-2029		Common Stock, par value $0.01 per share		3727.0				0.0				D			
0001703039-25-000014	3313681	Non-Qualified Stock Option (right to buy)		29.23		11-SEP-2025				4	M	0				9000.0				0.0		D			F1	05-NOV-2025		Common Stock		9000.0				0.0				D			
0001703039-25-000014	3313680	Non-Qualified Stock Option (right to buy)		29.23		11-SEP-2025				4	M	0				9000.0				0.0		D			F1	05-NOV-2025		Common Stock		9000.0				9000.0				D			
0001104659-25-089527	3313876	Stock Option (right to buy)		1.16		03-SEP-2025				4	A	0				22466.0				0.0		A			F1	03-SEP-2035		Common Stock		22466.0				22466.0				D			
0001137774-25-000148	3313722	Notional Shares - Mandatory		0.0	F1	11-SEP-2025				4	A	0				157.0				106.99		A			F2		F2	Common Stock		157.0				12667.0				D			
0001137774-25-000148	3313723	Notional Shares - Optional		0.0	F3	11-SEP-2025				4	A	0				131.0				106.99		A			F4		F4	Common Stock		131.0				10577.0				D			
0001137774-25-000148	3313724	2025 Restricted Stock Units		0.0	F5	11-SEP-2025				4	A	0				21.0				106.99		A			F6		F6	Common Stock		21.0				1718.0				D			
0001137774-25-000147	3313852	7/8/25 Restricted Stock Units		0.0	F1	11-SEP-2025				4	A	0				21.0				106.99		A			F2		F2	Common Stock		21.0				1694.0				D			
0001137774-25-000146	3313601	Notional Shares - Optional		0.0	F3	11-SEP-2025				4	A	0				50.0				106.99		A			F4		F4	Common Stock		50.0				4035.0				D			
0001137774-25-000146	3313602	2025 Restricted Stock Units		0.0	F5	11-SEP-2025				4	A	0				21.0				106.99		A			F6		F6	Common Stock		21.0				1718.0				D			
0001137774-25-000146	3313600	Notional Shares - Mandatory		0.0	F1	11-SEP-2025				4	A	0				163.0				106.99		A			F2		F2	Common Stock		163.0				13148.0				D			
0001137774-25-000145	3313997	Notional Shares - Mandatory		0.0	F1	11-SEP-2025				4	A	0				217.0				106.99		A			F2		F2	Common Stock		217.0				17474.0				D			
0001137774-25-000145	3313998	Notional Shares - Optional		0.0	F3	11-SEP-2025				4	A	0				64.0				106.99		A			F4		F4	Common Stock		64.0				5146.0				D			
0001137774-25-000145	3313999	2025 Restricted Stock Units		0.0	F5	11-SEP-2025				4	A	0				21.0				106.99		A			F6		F6	Common Stock		21.0				1718.0				D			
0001137774-25-000144	3313430	Notional Shares - Mandatory		0.0	F1	11-SEP-2025				4	A	0				117.0				106.99		A			F2		F2	Common Stock		117.0				9400.0				D			
0001137774-25-000144	3313431	2025 Restricted Stock Units		0.0	F3	11-SEP-2025				4	A	0				21.0				106.99		A			F4		F4	Common Stock		21.0				1718.0				D			
0001950027-25-000013	3313721	Phantom Stock (unitized)			F1	11-SEP-2025				4	A	0				100.78				12.59		A			F1		F1	Common Stock		29.0				46406.73	F2			I		By Deferred Compensation Plan	
0001137774-25-000142	3313818	2025 Restricted Stock Units		0.0	F3	11-SEP-2025				4	A	0				21.0				106.99		A			F4		F4	Common Stock		21.0				1718.0				D			
0001137774-25-000142	3313817	Notional Shares - Mandatory		0.0	F1	11-SEP-2025				4	A	0				16.0				106.99		A			F2		F2	Common Stock		16.0				1355.0				D			
0001578926-25-000013	3313438	Phantom Stock (unitized)			F1	11-SEP-2025				4	A	0				137.43				12.59		A			F1		F1	Common Stock		39.0				128012.52	F2			I		By Deferred Compensation Plan	
0001137774-25-000141	3314004	Notional Shares - Mandatory		0.0	F1	11-SEP-2025				4	A	0				520.0				106.99		A			F2		F2	Common Stock		520.0				41758.0				D			
0001137774-25-000141	3314005	2025 Restricted Stock Units		0.0	F3	11-SEP-2025				4	A	0				21.0				106.99		A			F4		F4	Common Stock		21.0				1718.0				D			
0001934923-25-000012	3314025	Phantom Stock (unitized)			F1	11-SEP-2025				4	A	0				155.75				12.59		A			F1		F1	Common Stock		44.0				130997.0	F2			I		By Deferred Compensation Plan	
0001968243-25-000013	3313661	Phantom Stock (unitized)			F1	11-SEP-2025				4	A	0				87.04				12.59		A			F1		F1	Common Stock		25.0				67386.61	F2			I		By Deferred Compensation Plan	
0001760581-25-000012	3314037	Phantom Stock (unitized)			F1	11-SEP-2025				4	A	0				137.43				12.59		A			F1		F1	Common Stock		39.0				388718.36	F2			I		By Deferred Compensation Plan	
0001896468-25-000014	3313731	Phantom Stock (unitized)			F1	11-SEP-2025				4	A	0				77.88				12.59		A			F1		F1	Common Stock		22.0				28184.06	F2			I		By Deferred Compensation Plan	
0001562180-25-006188	3313457	Deferred Stock Units	F5		F6	15-JUL-2025				5	J	false		E		112.0				88.82		A			F7		F7	Common Stock		112.0				18691.0				D			
0001562180-25-006188	3313456	Deferred Stock Units	F5		F6	15-APR-2025				5	J	false		E		122.0				78.02		A			F7		F7	Common Stock		122.0				18579.0				D			
0001562180-25-006188	3313458	Deferred Stock Units			F6	10-SEP-2025				4	A	false				490.0					F4	A			F7		F7	Common Stock		490.0				19181.0				D			
0001562180-25-006188	3313455	Deferred Stock Units	F5		F6	15-JAN-2025				5	J	false		E		142.0				66.35		A			F7		F7	Common Stock		142.0				18457.0				D			
0001750052-25-000014	3313781	Phantom Stock (unitized)			F1	11-SEP-2025				4	A	0				45.81				12.59		A			F1		F1	Common Stock		13.0				12467.72	F2			I		By Deferred Compensation Plan	
0001562180-25-006186	3313548	Deferred Stock Units	F4		F5	15-APR-2025				5	J	false		E		88.0				78.02		A			F6		F6	Common Stock		88.0				13417.0				D			
0001562180-25-006186	3313550	Deferred Stock Units			F5	10-SEP-2025				4	A	false				414.0					F2	A			F6		F6	Common Stock		414.0				13912.0				D			
0001562180-25-006186	3313549	Deferred Stock Units	F4		F5	15-JUL-2025				5	J	false		E		81.0				88.82		A			F6		F6	Common Stock		81.0				13498.0				D			
0001562180-25-006184	3313968	Deferred Stock Units	F5		F6	15-JAN-2025				5	J	false		E		1593.0				66.35		A			F7		F7	Common Stock		1593.0				206786.0				D			
0001562180-25-006184	3313970	Deferred Stock Units	F5		F6	15-JUL-2025				5	J	false		E		1254.0				88.82		A			F7		F7	Common Stock		1254.0				209405.0				D			
0001562180-25-006184	3313971	Deferred Stock Units			F6	10-SEP-2025				4	A	false				4587.0					F2	A			F7		F7	Common Stock		4587.0				213992.0				D			
0001562180-25-006184	3313969	Deferred Stock Units	F5		F6	15-APR-2025				5	J	false		E		1365.0				78.02		A			F7		F7	Common Stock		1365.0				208151.0				D			
0001702684-25-000015	3313880	Phantom Stock (unitized)			F1	11-SEP-2025				4	A	0				210.72				12.59		A			F1		F1	Common Stock		60.0				199038.05	F2			I		By Deferred Compensation Plan	
0001174947-25-001203	3313579	Stock Option		16.54		11-SEP-2025		11-SEP-2025		4	M	0				5000.0				16.54		D		08-SEP-2025		08-SEP-2033		Common Stock		5000.0				9175.0				D			
0000712034-25-000072	3313677	Restricted Stock Units	F3	0.0		10-SEP-2025				4	A	0				332.1	F2			0.0		A		14-MAR-2026		14-MAR-2026		Common Stock		332.1				17909.1	F4			D			
0000712034-25-000072	3313678	Restricted Stock Units	F5	0.0		10-SEP-2025				4	A	0				386.8	F2			0.0		A		12-MAR-2027		12-MAR-2027		Common Stock		386.8				20860.8	F6			D			
0000712034-25-000072	3313679	Restricted Stock Units	F7	0.0		10-SEP-2025				4	A	0				406.5	F2			0.0		A		11-MAR-2028		11-MAR-2028		Common Stock		406.5				21924.5	F8			D			
